time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,timezone,city,lat,lng,country,population,population_proper,temperature_category,precipitation_category,wind_speed_category,is_rainy,risk_score
2026-09-21,33.1,20.8,0.0,0,14.4,37.4,0,GMT+1,Oulad Tayeb,33.9598,-4.9954,Morocco,56352,56352,Hot,No Rain,Breeze,False,20
2026-09-15,29.9,21.5,0.0,0,13.0,34.2,45,GMT+1,Tit Mellil,33.5533,-7.4822,Morocco,56019,56019,Warm,No Rain,Breeze,False,10
2026-09-16,26.3,20.2,0.0,0,14.9,38.2,45,GMT+1,Tit Mellil,33.5533,-7.4822,Morocco,56019,56019,Warm,No Rain,Breeze,False,10
2026-09-17,26.1,19.0,0.0,0,13.4,35.3,3,GMT+1,Tit Mellil,33.5533,-7.4822,Morocco,56019,56019,Warm,No Rain,Breeze,False,10
2026-09-18,27.0,17.5,0.0,3,15.0,38.5,3,GMT+1,Tit Mellil,33.5533,-7.4822,Morocco,56019,56019,Warm,No Rain,Breeze,False,10
2026-09-19,28.1,18.7,0.0,0,13.0,34.6,45,GMT+1,Tit Mellil,33.5533,-7.4822,Morocco,56019,56019,Warm,No Rain,Breeze,False,10
2026-09-20,31.1,20.8,0.0,0,11.6,29.9,2,GMT+1,Tit Mellil,33.5533,-7.4822,Morocco,56019,56019,Hot,No Rain,Breeze,False,20
2026-09-21,29.7,20.9,0.0,0,13.6,36.0,2,GMT+1,Tit Mellil,33.5533,-7.4822,Morocco,56019,56019,Warm,No Rain,Breeze,False,10
2026-09-15,37.2,21.1,0.0,3,26.1,45.4,3,GMT+1,Sidi Bennour,32.655,-8.4292,Morocco,55847,55847,Very Hot,No Rain,Windy,False,20
2026-09-16,30.2,18.5,0.0,0,22.7,39.2,2,GMT+1,Sidi Bennour,32.655,-8.4292,Morocco,55847,55847,Hot,No Rain,Windy,False,20
2026-09-17,28.6,17.5,0.0,0,20.2,35.3,3,GMT+1,Sidi Bennour,32.655,-8.4292,Morocco,55847,55847,Warm,No Rain,Windy,False,10
2026-09-18,30.6,17.5,0.0,0,22.0,39.2,45,GMT+1,Sidi Bennour,32.655,-8.4292,Morocco,55847,55847,Hot,No Rain,Windy,False,20
2026-09-19,34.0,16.5,0.0,0,18.0,32.4,45,GMT+1,Sidi Bennour,32.655,-8.4292,Morocco,55847,55847,Hot,No Rain,Breeze,False,20
2026-09-20,38.7,20.3,0.0,0,18.4,36.0,2,GMT+1,Sidi Bennour,32.655,-8.4292,Morocco,55847,55847,Very Hot,No Rain,Breeze,False,20
2026-09-21,32.7,19.6,0.0,3,17.6,33.5,45,GMT+1,Sidi Bennour,32.655,-8.4292,Morocco,55847,55847,Hot,No Rain,Breeze,False,20
2026-09-15,38.9,26.1,0.0,3,19.1,40.7,3,GMT+1,Temsia,30.3633,-9.4144,Morocco,52663,52663,Very Hot,No Rain,Breeze,False,20
2026-09-16,31.9,22.3,0.0,0,17.1,37.4,2,GMT+1,Temsia,30.3633,-9.4144,Morocco,52663,52663,Hot,No Rain,Breeze,False,20
2026-09-17,28.2,21.1,0.0,0,22.8,47.2,3,GMT+1,Temsia,30.3633,-9.4144,Morocco,52663,52663,Warm,No Rain,Windy,False,10
2026-09-18,28.2,20.2,0.0,0,20.9,43.9,1,GMT+1,Temsia,30.3633,-9.4144,Morocco,52663,52663,Warm,No Rain,Windy,False,10
2026-09-19,28.4,20.5,0.0,3,22.5,47.2,45,GMT+1,Temsia,30.3633,-9.4144,Morocco,52663,52663,Warm,No Rain,Windy,False,10
2026-09-20,28.6,20.9,0.0,0,27.7,49.3,1,GMT+1,Temsia,30.3633,-9.4144,Morocco,52663,52663,Warm,No Rain,Windy,False,10
2026-09-21,33.2,20.2,0.0,0,22.6,41.4,45,GMT+1,Temsia,30.3633,-9.4144,Morocco,52663,52663,Hot,No Rain,Windy,False,20
2026-09-15,38.6,26.6,0.0,3,22.9,40.3,2,GMT+1,Biougra,30.2144,-9.3708,Morocco,50626,50626,Very Hot,No Rain,Windy,False,20
2026-09-16,33.7,23.1,0.0,0,29.4,49.0,1,GMT+1,Biougra,30.2144,-9.3708,Morocco,50626,50626,Hot,No Rain,Windy,False,20
2026-09-17,27.9,21.1,0.0,0,32.9,54.7,3,GMT+1,Biougra,30.2144,-9.3708,Morocco,50626,50626,Warm,No Rain,Strong Wind,False,30
2026-09-18,28.3,20.2,0.0,0,23.1,39.6,2,GMT+1,Biougra,30.2144,-9.3708,Morocco,50626,50626,Warm,No Rain,Windy,False,10
2026-09-19,28.6,20.4,0.0,3,22.1,36.0,2,GMT+1,Biougra,30.2144,-9.3708,Morocco,50626,50626,Warm,No Rain,Windy,False,10
2026-09-20,27.3,20.5,0.0,0,25.5,43.9,1,GMT+1,Biougra,30.2144,-9.3708,Morocco,50626,50626,Warm,No Rain,Windy,False,10
2026-09-21,30.7,19.9,0.0,0,19.8,35.3,45,GMT+1,Biougra,30.2144,-9.3708,Morocco,50626,50626,Hot,No Rain,Breeze,False,20
2026-09-15,26.4,20.2,0.0,0,11.3,20.2,45,GMT+1,Al Hoceïma,35.2472,-3.9322,Morocco,50225,50225,Warm,No Rain,Breeze,False,10
2026-09-16,28.7,19.9,0.0,0,13.0,25.2,3,GMT+1,Al Hoceïma,35.2472,-3.9322,Morocco,50225,50225,Warm,No Rain,Breeze,False,10
2026-09-17,25.8,20.0,0.0,3,16.7,30.2,3,GMT+1,Al Hoceïma,35.2472,-3.9322,Morocco,50225,50225,Warm,No Rain,Breeze,False,10
2026-09-18,26.0,18.9,0.0,12,15.4,32.0,45,GMT+1,Al Hoceïma,35.2472,-3.9322,Morocco,50225,50225,Warm,No Rain,Breeze,False,10
2026-09-19,27.7,18.9,0.0,15,26.5,47.5,2,GMT+1,Al Hoceïma,35.2472,-3.9322,Morocco,50225,50225,Warm,No Rain,Windy,False,10
2026-09-20,27.3,22.0,0.0,5,33.7,60.5,2,GMT+1,Al Hoceïma,35.2472,-3.9322,Morocco,50225,50225,Warm,No Rain,Strong Wind,False,30
2026-09-21,26.1,21.8,0.0,0,30.0,57.6,3,GMT+1,Al Hoceïma,35.2472,-3.9322,Morocco,50225,50225,Warm,No Rain,Windy,False,10
2026-09-15,38.8,22.9,0.0,3,19.5,35.6,2,GMT+1,Qasbat Tadla,32.6,-6.26,Morocco,48172,48172,Very Hot,No Rain,Breeze,False,20
2026-09-16,34.3,18.7,0.0,0,14.6,27.7,0,GMT+1,Qasbat Tadla,32.6,-6.26,Morocco,48172,48172,Hot,No Rain,Breeze,False,20
2026-09-17,32.3,17.5,0.0,3,11.9,22.7,3,GMT+1,Qasbat Tadla,32.6,-6.26,Morocco,48172,48172,Hot,No Rain,Breeze,False,20
2026-09-18,33.4,17.2,0.0,8,14.4,25.6,2,GMT+1,Qasbat Tadla,32.6,-6.26,Morocco,48172,48172,Hot,No Rain,Breeze,False,20
2026-09-19,37.3,20.6,0.0,1,10.2,19.4,3,GMT+1,Qasbat Tadla,32.6,-6.26,Morocco,48172,48172,Very Hot,No Rain,Breeze,False,20
2026-09-20,39.4,24.8,0.0,3,21.4,37.8,2,GMT+1,Qasbat Tadla,32.6,-6.26,Morocco,48172,48172,Very Hot,No Rain,Windy,False,20
2026-09-21,37.5,19.9,0.6,9,7.9,20.5,80,GMT+1,Qasbat Tadla,32.6,-6.26,Morocco,48172,48172,Very Hot,Light Rain,Calm,True,20
2026-09-15,30.4,19.7,0.1,5,22.9,49.3,3,GMT+1,Aziylal,31.96,-6.56,Morocco,48138,48138,Hot,Light Rain,Windy,True,20
2026-09-16,26.6,16.0,0.0,0,18.8,39.2,0,GMT+1,Aziylal,31.96,-6.56,Morocco,48138,48138,Warm,No Rain,Breeze,False,10
2026-09-17,25.3,14.8,0.0,23,15.3,32.0,3,GMT+1,Aziylal,31.96,-6.56,Morocco,48138,48138,Warm,No Rain,Breeze,False,10
2026-09-18,25.9,15.0,0.0,18,17.3,37.8,3,GMT+1,Aziylal,31.96,-6.56,Morocco,48138,48138,Warm,No Rain,Breeze,False,10
2026-09-19,28.9,17.6,0.0,23,16.4,34.9,3,GMT+1,Aziylal,31.96,-6.56,Morocco,48138,48138,Warm,No Rain,Breeze,False,10
2026-09-20,30.8,20.3,0.0,6,18.0,34.2,3,GMT+1,Aziylal,31.96,-6.56,Morocco,48138,48138,Hot,No Rain,Breeze,False,20
2026-09-21,29.2,19.4,1.8,12,16.0,33.1,80,GMT+1,Aziylal,31.96,-6.56,Morocco,48138,48138,Warm,Light Rain,Breeze,True,10
2026-09-15,36.8,23.7,0.0,3,21.2,38.5,3,GMT+1,Boujad,32.7741,-6.3925,Morocco,47209,47209,Very Hot,No Rain,Windy,False,20
2026-09-16,32.6,18.5,0.0,0,16.7,31.3,1,GMT+1,Boujad,32.7741,-6.3925,Morocco,47209,47209,Hot,No Rain,Breeze,False,20
2026-09-17,30.9,16.9,0.0,3,17.7,33.1,3,GMT+1,Boujad,32.7741,-6.3925,Morocco,47209,47209,Hot,No Rain,Breeze,False,20
2026-09-18,31.7,16.9,0.0,10,16.4,31.3,3,GMT+1,Boujad,32.7741,-6.3925,Morocco,47209,47209,Hot,No Rain,Breeze,False,20
2026-09-19,35.4,20.1,0.0,4,15.5,27.4,3,GMT+1,Boujad,32.7741,-6.3925,Morocco,47209,47209,Very Hot,No Rain,Breeze,False,20
2026-09-20,36.9,24.7,0.0,0,19.2,42.5,2,GMT+1,Boujad,32.7741,-6.3925,Morocco,47209,47209,Very Hot,No Rain,Breeze,False,20
2026-09-21,35.4,22.8,0.6,5,14.3,34.6,3,GMT+1,Boujad,32.7741,-6.3925,Morocco,47209,47209,Very Hot,Light Rain,Breeze,True,20
2026-09-15,29.1,18.2,0.0,0,16.9,29.2,45,GMT+1,Al Aaroui,35.0104,-3.0073,Morocco,46540,46540,Warm,No Rain,Breeze,False,10
2026-09-16,32.9,18.0,0.0,0,15.9,27.4,3,GMT+1,Al Aaroui,35.0104,-3.0073,Morocco,46540,46540,Hot,No Rain,Breeze,False,20
2026-09-17,26.7,17.3,0.0,1,18.9,33.5,3,GMT+1,Al Aaroui,35.0104,-3.0073,Morocco,46540,46540,Warm,No Rain,Breeze,False,10
2026-09-18,26.2,20.6,0.0,8,21.6,37.4,3,GMT+1,Al Aaroui,35.0104,-3.0073,Morocco,46540,46540,Warm,No Rain,Windy,False,10
2026-09-19,26.1,20.5,0.0,18,29.4,51.5,45,GMT+1,Al Aaroui,35.0104,-3.0073,Morocco,46540,46540,Warm,No Rain,Windy,False,10
2026-09-20,26.9,20.6,0.0,10,29.6,54.4,3,GMT+1,Al Aaroui,35.0104,-3.0073,Morocco,46540,46540,Warm,No Rain,Windy,False,10
2026-09-21,26.6,20.7,0.0,8,25.7,46.4,3,GMT+1,Al Aaroui,35.0104,-3.0073,Morocco,46540,46540,Warm,No Rain,Windy,False,10
2026-09-15,33.6,19.7,0.0,0,20.3,40.7,3,GMT+1,Mrirt,33.1654,-5.5634,Morocco,46285,46285,Hot,No Rain,Windy,False,20
2026-09-16,30.0,14.7,0.0,0,18.5,37.1,3,GMT+1,Mrirt,33.1654,-5.5634,Morocco,46285,46285,Warm,No Rain,Breeze,False,10
2026-09-17,30.3,15.2,0.0,24,19.1,42.5,3,GMT+1,Mrirt,33.1654,-5.5634,Morocco,46285,46285,Hot,No Rain,Breeze,False,20
2026-09-18,28.8,14.0,0.0,13,17.4,35.3,3,GMT+1,Mrirt,33.1654,-5.5634,Morocco,46285,46285,Warm,No Rain,Breeze,False,10
2026-09-19,32.1,15.3,0.0,8,16.2,38.9,2,GMT+1,Mrirt,33.1654,-5.5634,Morocco,46285,46285,Hot,No Rain,Breeze,False,20
2026-09-20,33.3,19.1,0.0,9,19.9,38.2,3,GMT+1,Mrirt,33.1654,-5.5634,Morocco,46285,46285,Hot,No Rain,Breeze,False,20
2026-09-21,32.8,18.0,0.0,10,23.1,43.9,2,GMT+1,Mrirt,33.1654,-5.5634,Morocco,46285,46285,Hot,No Rain,Windy,False,20
2026-09-15,32.1,20.8,0.7,38,42.1,66.6,61,GMT+1,Tineghir,31.5147,-5.5328,Morocco,44239,44239,Hot,Light Rain,Gale,True,20
2026-09-16,31.4,18.3,0.0,5,32.6,51.5,2,GMT+1,Tineghir,31.5147,-5.5328,Morocco,44239,44239,Hot,No Rain,Strong Wind,False,40
2026-09-17,29.4,19.1,0.7,43,14.9,31.3,80,GMT+1,Tineghir,31.5147,-5.5328,Morocco,44239,44239,Warm,Light Rain,Breeze,True,10
2026-09-18,30.7,18.5,0.0,40,19.1,29.2,3,GMT+1,Tineghir,31.5147,-5.5328,Morocco,44239,44239,Hot,No Rain,Breeze,False,20
2026-09-19,29.8,20.8,0.0,30,16.6,25.2,3,GMT+1,Tineghir,31.5147,-5.5328,Morocco,44239,44239,Warm,No Rain,Breeze,False,10
2026-09-20,31.6,20.4,0.6,12,17.1,32.4,3,GMT+1,Tineghir,31.5147,-5.5328,Morocco,44239,44239,Hot,Light Rain,Breeze,True,20
2026-09-21,29.1,20.4,0.6,14,15.5,45.4,80,GMT+1,Tineghir,31.5147,-5.5328,Morocco,44239,44239,Warm,Light Rain,Breeze,True,10
2026-09-15,26.3,21.0,0.0,0,15.1,26.3,45,GMT+1,Bouknadel,34.1766,-6.6893,Morocco,43598,43598,Warm,No Rain,Breeze,False,10
2026-09-16,25.4,20.8,0.0,0,18.5,32.0,2,GMT+1,Bouknadel,34.1766,-6.6893,Morocco,43598,43598,Warm,No Rain,Breeze,False,10
2026-09-17,25.2,19.2,0.0,0,13.0,23.4,3,GMT+1,Bouknadel,34.1766,-6.6893,Morocco,43598,43598,Warm,No Rain,Breeze,False,10
2026-09-18,25.5,17.6,0.0,5,14.1,25.6,3,GMT+1,Bouknadel,34.1766,-6.6893,Morocco,43598,43598,Warm,No Rain,Breeze,False,10
2026-09-19,29.8,17.8,0.0,0,16.9,28.8,45,GMT+1,Bouknadel,34.1766,-6.6893,Morocco,43598,43598,Warm,No Rain,Breeze,False,10
2026-09-20,36.6,22.3,0.0,0,17.3,40.3,1,GMT+1,Bouknadel,34.1766,-6.6893,Morocco,43598,43598,Very Hot,No Rain,Breeze,False,20
2026-09-21,33.0,22.0,0.0,0,14.3,33.1,0,GMT+1,Bouknadel,34.1766,-6.6893,Morocco,43598,43598,Hot,No Rain,Breeze,False,20
2026-09-15,33.3,24.4,0.0,0,25.4,43.9,2,GMT+1,Cabo Bojador,26.1269,-14.4992,Morocco,42651,42651,Hot,No Rain,Windy,False,20
2026-09-16,28.9,21.9,0.0,0,26.8,48.6,0,GMT+1,Cabo Bojador,26.1269,-14.4992,Morocco,42651,42651,Warm,No Rain,Windy,False,10
2026-09-17,25.5,20.7,0.0,0,32.8,58.3,3,GMT+1,Cabo Bojador,26.1269,-14.4992,Morocco,42651,42651,Warm,No Rain,Strong Wind,False,30
2026-09-18,24.9,20.2,0.0,0,25.1,47.2,3,GMT+1,Cabo Bojador,26.1269,-14.4992,Morocco,42651,42651,Warm,No Rain,Windy,False,10
2026-09-19,25.3,19.2,0.0,0,20.9,41.4,1,GMT+1,Cabo Bojador,26.1269,-14.4992,Morocco,42651,42651,Warm,No Rain,Windy,False,10
2026-09-20,26.2,19.2,0.0,0,27.9,51.1,1,GMT+1,Cabo Bojador,26.1269,-14.4992,Morocco,42651,42651,Warm,No Rain,Windy,False,10
2026-09-21,26.9,20.1,0.0,8,25.9,46.8,1,GMT+1,Cabo Bojador,26.1269,-14.4992,Morocco,42651,42651,Warm,No Rain,Windy,False,10
2026-09-15,36.9,26.2,0.0,5,23.1,38.5,3,GMT+1,Zagora,30.3316,-5.8376,Morocco,42294,42294,Very Hot,No Rain,Windy,False,20
2026-09-16,37.2,23.3,0.0,3,11.0,20.2,2,GMT+1,Zagora,30.3316,-5.8376,Morocco,42294,42294,Very Hot,No Rain,Breeze,False,20
2026-09-17,34.0,26.3,0.4,13,15.8,42.5,3,GMT+1,Zagora,30.3316,-5.8376,Morocco,42294,42294,Hot,Light Rain,Breeze,True,20
2026-09-18,35.1,22.9,0.0,16,8.9,17.6,3,GMT+1,Zagora,30.3316,-5.8376,Morocco,42294,42294,Very Hot,No Rain,Calm,False,20
2026-09-19,35.5,25.1,0.0,18,14.8,27.0,2,GMT+1,Zagora,30.3316,-5.8376,Morocco,42294,42294,Very Hot,No Rain,Breeze,False,20
2026-09-20,36.3,26.2,0.0,4,18.3,31.3,3,GMT+1,Zagora,30.3316,-5.8376,Morocco,42294,42294,Very Hot,No Rain,Breeze,False,20
2026-09-21,35.6,25.7,0.3,3,16.9,28.4,3,GMT+1,Zagora,30.3316,-5.8376,Morocco,42294,42294,Very Hot,Light Rain,Breeze,True,20
2026-09-15,28.8,21.1,0.0,0,17.9,32.8,45,GMT+1,Azemmour,33.2833,-8.3333,Morocco,42098,42098,Warm,No Rain,Breeze,False,10
2026-09-16,26.3,20.1,0.0,0,18.8,34.2,45,GMT+1,Azemmour,33.2833,-8.3333,Morocco,42098,42098,Warm,No Rain,Breeze,False,10
2026-09-17,26.5,19.0,0.0,0,15.0,27.7,3,GMT+1,Azemmour,33.2833,-8.3333,Morocco,42098,42098,Warm,No Rain,Breeze,False,10
2026-09-18,26.4,19.6,0.0,0,18.7,35.3,45,GMT+1,Azemmour,33.2833,-8.3333,Morocco,42098,42098,Warm,No Rain,Breeze,False,10
2026-09-19,27.4,19.7,0.0,0,19.2,34.9,2,GMT+1,Azemmour,33.2833,-8.3333,Morocco,42098,42098,Warm,No Rain,Breeze,False,10
2026-09-20,28.7,20.8,0.0,0,15.5,30.2,2,GMT+1,Azemmour,33.2833,-8.3333,Morocco,42098,42098,Warm,No Rain,Breeze,False,10
2026-09-21,27.5,20.3,0.0,0,16.8,33.1,45,GMT+1,Azemmour,33.2833,-8.3333,Morocco,42098,42098,Warm,No Rain,Breeze,False,10
2026-09-15,32.1,21.6,0.0,0,20.9,43.2,1,GMT+1,El Hajeb,33.6928,-5.3711,Morocco,41359,41359,Hot,No Rain,Windy,False,20
2026-09-16,28.5,17.9,0.0,0,19.2,40.3,2,GMT+1,El Hajeb,33.6928,-5.3711,Morocco,41359,41359,Warm,No Rain,Breeze,False,10
2026-09-17,25.9,16.0,0.0,11,17.6,38.2,3,GMT+1,El Hajeb,33.6928,-5.3711,Morocco,41359,41359,Warm,No Rain,Breeze,False,10
2026-09-18,27.3,15.6,0.0,23,15.2,31.0,3,GMT+1,El Hajeb,33.6928,-5.3711,Morocco,41359,41359,Warm,No Rain,Breeze,False,10
2026-09-19,30.3,17.5,0.0,10,19.3,41.8,2,GMT+1,El Hajeb,33.6928,-5.3711,Morocco,41359,41359,Hot,No Rain,Breeze,False,20
2026-09-20,32.1,21.7,0.0,9,18.8,40.0,2,GMT+1,El Hajeb,33.6928,-5.3711,Morocco,41359,41359,Hot,No Rain,Breeze,False,20
2026-09-21,31.2,19.0,0.0,10,17.4,33.1,0,GMT+1,El Hajeb,33.6928,-5.3711,Morocco,41359,41359,Hot,No Rain,Breeze,False,20
2026-09-15,30.7,19.2,0.0,0,18.6,34.9,3,GMT+1,Jerada,34.31,-2.16,Morocco,41014,41014,Hot,No Rain,Breeze,False,20
2026-09-16,29.1,18.0,0.0,0,23.5,44.3,0,GMT+1,Jerada,34.31,-2.16,Morocco,41014,41014,Warm,No Rain,Windy,False,10
2026-09-17,28.8,17.2,0.1,15,19.9,45.7,3,GMT+1,Jerada,34.31,-2.16,Morocco,41014,41014,Warm,Light Rain,Breeze,True,10
2026-09-18,25.8,17.0,0.0,20,18.4,41.8,3,GMT+1,Jerada,34.31,-2.16,Morocco,41014,41014,Warm,No Rain,Breeze,False,10
2026-09-19,26.9,15.7,0.0,25,20.6,63.4,2,GMT+1,Jerada,34.31,-2.16,Morocco,41014,41014,Warm,No Rain,Windy,False,10
2026-09-20,27.5,17.9,0.3,14,20.0,33.1,2,GMT+1,Jerada,34.31,-2.16,Morocco,41014,41014,Warm,Light Rain,Breeze,True,10
2026-09-21,25.4,17.6,0.6,15,16.1,31.3,3,GMT+1,Jerada,34.31,-2.16,Morocco,41014,41014,Warm,Light Rain,Breeze,True,10
2026-09-15,32.0,16.8,0.0,0,14.0,24.1,3,GMT+1,El Aïoun,34.5726,-2.5127,Morocco,40652,40652,Hot,No Rain,Breeze,False,20
2026-09-16,32.1,15.7,0.0,0,22.5,38.5,0,GMT+1,El Aïoun,34.5726,-2.5127,Morocco,40652,40652,Hot,No Rain,Windy,False,20
2026-09-17,29.6,16.2,0.1,8,18.8,31.3,3,GMT+1,El Aïoun,34.5726,-2.5127,Morocco,40652,40652,Warm,Light Rain,Breeze,True,10
2026-09-18,28.1,18.2,0.0,13,18.1,33.1,45,GMT+1,El Aïoun,34.5726,-2.5127,Morocco,40652,40652,Warm,No Rain,Breeze,False,10
2026-09-19,29.3,17.2,0.0,15,23.5,41.4,2,GMT+1,El Aïoun,34.5726,-2.5127,Morocco,40652,40652,Warm,No Rain,Windy,False,10
2026-09-20,28.9,17.9,0.0,8,21.7,39.2,2,GMT+1,El Aïoun,34.5726,-2.5127,Morocco,40652,40652,Warm,No Rain,Windy,False,10
2026-09-21,29.5,18.5,0.0,8,20.9,36.0,3,GMT+1,El Aïoun,34.5726,-2.5127,Morocco,40652,40652,Warm,No Rain,Windy,False,10
2026-09-15,36.6,25.5,0.0,8,18.0,32.8,3,GMT+1,Tameslouht,31.5,-8.1,Morocco,40283,40283,Very Hot,No Rain,Breeze,False,20
2026-09-16,34.0,21.4,0.0,0,18.8,31.3,1,GMT+1,Tameslouht,31.5,-8.1,Morocco,40283,40283,Hot,No Rain,Breeze,False,20
2026-09-17,29.6,18.2,0.0,0,13.3,22.7,2,GMT+1,Tameslouht,31.5,-8.1,Morocco,40283,40283,Warm,No Rain,Breeze,False,10
2026-09-18,31.1,18.7,0.0,8,11.2,20.9,2,GMT+1,Tameslouht,31.5,-8.1,Morocco,40283,40283,Hot,No Rain,Breeze,False,20
2026-09-19,35.6,20.7,0.0,2,11.3,20.5,2,GMT+1,Tameslouht,31.5,-8.1,Morocco,40283,40283,Very Hot,No Rain,Breeze,False,20
2026-09-20,38.2,23.5,0.0,3,14.5,40.3,3,GMT+1,Tameslouht,31.5,-8.1,Morocco,40283,40283,Very Hot,No Rain,Breeze,False,20
2026-09-21,33.5,23.9,0.3,5,17.9,32.0,2,GMT+1,Tameslouht,31.5,-8.1,Morocco,40283,40283,Hot,Light Rain,Breeze,True,20
2026-09-15,31.8,20.8,0.0,0,18.6,33.8,45,GMT+1,Sidi Yahia El Gharb,34.3058,-6.3058,Morocco,39946,39946,Hot,No Rain,Breeze,False,20
2026-09-16,28.5,20.4,0.0,0,21.6,38.9,3,GMT+1,Sidi Yahia El Gharb,34.3058,-6.3058,Morocco,39946,39946,Warm,No Rain,Windy,False,10
2026-09-17,28.0,18.3,0.0,0,16.3,30.2,3,GMT+1,Sidi Yahia El Gharb,34.3058,-6.3058,Morocco,39946,39946,Warm,No Rain,Breeze,False,10
2026-09-18,29.5,15.8,0.0,5,18.0,33.1,45,GMT+1,Sidi Yahia El Gharb,34.3058,-6.3058,Morocco,39946,39946,Warm,No Rain,Breeze,False,10
2026-09-19,36.3,16.9,0.0,2,15.3,26.6,45,GMT+1,Sidi Yahia El Gharb,34.3058,-6.3058,Morocco,39946,39946,Very Hot,No Rain,Breeze,False,20
2026-09-20,38.1,22.8,0.0,3,23.1,45.0,1,GMT+1,Sidi Yahia El Gharb,34.3058,-6.3058,Morocco,39946,39946,Very Hot,No Rain,Windy,False,20
2026-09-21,37.1,23.2,0.0,0,18.8,34.9,0,GMT+1,Sidi Yahia El Gharb,34.3058,-6.3058,Morocco,39946,39946,Very Hot,No Rain,Breeze,False,20
2026-09-15,38.1,25.2,0.0,5,23.7,38.9,3,GMT+1,Chichaoua,31.5333,-8.7667,Morocco,38452,38452,Very Hot,No Rain,Windy,False,20
2026-09-16,34.7,22.0,0.0,0,23.1,37.4,0,GMT+1,Chichaoua,31.5333,-8.7667,Morocco,38452,38452,Hot,No Rain,Windy,False,20
2026-09-17,30.0,18.2,0.0,0,21.0,33.1,3,GMT+1,Chichaoua,31.5333,-8.7667,Morocco,38452,38452,Warm,No Rain,Windy,False,10
2026-09-18,31.6,18.4,0.0,5,17.1,28.1,1,GMT+1,Chichaoua,31.5333,-8.7667,Morocco,38452,38452,Hot,No Rain,Breeze,False,20
2026-09-19,35.2,19.4,0.0,3,18.6,31.7,2,GMT+1,Chichaoua,31.5333,-8.7667,Morocco,38452,38452,Very Hot,No Rain,Breeze,False,20
2026-09-20,36.3,23.6,0.0,3,23.3,38.5,3,GMT+1,Chichaoua,31.5333,-8.7667,Morocco,38452,38452,Very Hot,No Rain,Windy,False,20
2026-09-21,34.5,23.4,0.0,5,18.1,30.6,2,GMT+1,Chichaoua,31.5333,-8.7667,Morocco,38452,38452,Hot,No Rain,Breeze,False,20
2026-09-15,36.4,24.7,0.0,5,22.1,40.7,3,GMT+1,Al ’Attawia,31.83,-7.31,Morocco,38405,38405,Very Hot,No Rain,Windy,False,20
2026-09-16,32.8,19.1,0.0,0,17.0,31.3,0,GMT+1,Al ’Attawia,31.83,-7.31,Morocco,38405,38405,Hot,No Rain,Breeze,False,20
2026-09-17,29.1,17.2,0.0,5,13.9,26.3,45,GMT+1,Al ’Attawia,31.83,-7.31,Morocco,38405,38405,Warm,No Rain,Breeze,False,10
2026-09-18,30.2,17.6,0.0,10,13.0,25.2,3,GMT+1,Al ’Attawia,31.83,-7.31,Morocco,38405,38405,Hot,No Rain,Breeze,False,20
2026-09-19,34.8,19.4,0.0,8,14.9,27.0,3,GMT+1,Al ’Attawia,31.83,-7.31,Morocco,38405,38405,Hot,No Rain,Breeze,False,20
2026-09-20,37.0,22.3,0.3,2,11.7,24.5,3,GMT+1,Al ’Attawia,31.83,-7.31,Morocco,38405,38405,Very Hot,Light Rain,Breeze,True,20
2026-09-21,35.0,20.2,0.9,8,9.7,20.9,3,GMT+1,Al ’Attawia,31.83,-7.31,Morocco,38405,38405,Hot,Light Rain,Calm,True,20
2026-09-15,32.5,22.5,0.0,8,21.8,38.2,3,GMT+1,Tabount,30.9014,-6.9217,Morocco,37465,37465,Hot,No Rain,Windy,False,20
2026-09-16,33.5,19.3,0.0,3,23.7,37.8,1,GMT+1,Tabount,30.9014,-6.9217,Morocco,37465,37465,Hot,No Rain,Windy,False,20
2026-09-17,32.5,20.2,0.8,25,18.5,30.6,80,GMT+1,Tabount,30.9014,-6.9217,Morocco,37465,37465,Hot,Light Rain,Breeze,True,20
2026-09-18,31.9,19.0,0.0,23,19.4,32.8,2,GMT+1,Tabount,30.9014,-6.9217,Morocco,37465,37465,Hot,No Rain,Breeze,False,20
2026-09-19,32.7,20.9,0.0,18,9.6,17.3,2,GMT+1,Tabount,30.9014,-6.9217,Morocco,37465,37465,Hot,No Rain,Calm,False,20
2026-09-20,33.7,22.8,0.0,9,25.0,46.4,3,GMT+1,Tabount,30.9014,-6.9217,Morocco,37465,37465,Hot,No Rain,Windy,False,20
2026-09-21,31.3,20.4,0.6,5,17.7,34.6,80,GMT+1,Tabount,30.9014,-6.9217,Morocco,37465,37465,Hot,Light Rain,Breeze,True,20
2026-09-15,30.0,18.6,0.0,0,10.3,23.4,3,GMT+1,Zaïo,34.9396,-2.7334,Morocco,36766,36766,Warm,No Rain,Breeze,False,10
2026-09-16,33.2,19.8,0.0,0,14.7,28.4,2,GMT+1,Zaïo,34.9396,-2.7334,Morocco,36766,36766,Hot,No Rain,Breeze,False,20
2026-09-17,27.1,19.6,0.0,1,17.1,32.4,3,GMT+1,Zaïo,34.9396,-2.7334,Morocco,36766,36766,Warm,No Rain,Breeze,False,10
